timestamp,pod,nr_periods,nr_throttled,throttled_usec
1771605218.104100536,auth-7b7f6559d5-t7pnq,777,364,16223261
1771605218.104100536,execution-6445bbb759-vk6xk,777,14,1210507
1771605218.104100536,gateway-695b648d4f-ltwgg,774,417,24260701
1771605218.104100536,jaeger-5b98486cdb-5chnh,233,0,0
1771605218.104100536,marketdata-74dd4b564c-pm4xr,781,722,210889604
1771605218.104100536,redis-7c9f8cfd8-8fjd4,155436,1,6676
1771605218.104100536,risk-67c98ff578-rlv99,783,344,19094573
1771605218.104100536,rqdelay-cms88,0,0,0
1771605218.104100536,rqdelay-v9tjl,0,0,0
1771605218.853783348,auth-7b7f6559d5-t7pnq,785,365,16237495
1771605218.853783348,execution-6445bbb759-vk6xk,784,14,1210507
1771605218.853783348,gateway-695b648d4f-ltwgg,782,423,24414515
1771605218.853783348,jaeger-5b98486cdb-5chnh,239,0,0
1771605218.853783348,marketdata-74dd4b564c-pm4xr,788,729,213059896
1771605218.853783348,redis-7c9f8cfd8-8fjd4,155443,1,6676
1771605218.853783348,risk-67c98ff578-rlv99,790,347,19145547
1771605218.853783348,rqdelay-cms88,0,0,0
1771605218.853783348,rqdelay-v9tjl,0,0,0
1771605219.610124962,auth-7b7f6559d5-t7pnq,793,370,16537699
1771605219.610124962,execution-6445bbb759-vk6xk,792,15,1224814
1771605219.610124962,gateway-695b648d4f-ltwgg,789,428,24474741
1771605219.610124962,jaeger-5b98486cdb-5chnh,247,0,0
1771605219.610124962,marketdata-74dd4b564c-pm4xr,797,738,215063544
1771605219.610124962,redis-7c9f8cfd8-8fjd4,155452,1,6676
1771605219.610124962,risk-67c98ff578-rlv99,799,352,19260180
1771605219.610124962,rqdelay-cms88,0,0,0
1771605219.610124962,rqdelay-v9tjl,0,0,0
1771605220.495603619,auth-7b7f6559d5-t7pnq,801,376,16707740
1771605220.495603619,execution-6445bbb759-vk6xk,801,15,1224814
1771605220.495603619,gateway-695b648d4f-ltwgg,798,432,24653618
1771605220.495603619,jaeger-5b98486cdb-5chnh,255,0,0
1771605220.495603619,marketdata-74dd4b564c-pm4xr,805,746,217480767
1771605220.495603619,redis-7c9f8cfd8-8fjd4,155459,1,6676
1771605220.495603619,risk-67c98ff578-rlv99,807,353,19270061
1771605220.495603619,rqdelay-cms88,0,0,0
1771605220.495603619,rqdelay-v9tjl,0,0,0
1771605221.294137437,auth-7b7f6559d5-t7pnq,809,381,16852405
1771605221.294137437,execution-6445bbb759-vk6xk,808,15,1235311
1771605221.294137437,gateway-695b648d4f-ltwgg,807,437,25028910
1771605221.294137437,jaeger-5b98486cdb-5chnh,262,0,0
1771605221.294137437,marketdata-74dd4b564c-pm4xr,813,754,219036833
1771605221.294137437,redis-7c9f8cfd8-8fjd4,155467,1,6676
1771605221.294137437,risk-67c98ff578-rlv99,815,354,19529719
1771605221.294137437,rqdelay-cms88,0,0,0
1771605221.294137437,rqdelay-v9tjl,0,0,0
1771605222.107012524,auth-7b7f6559d5-t7pnq,818,386,16958263
1771605222.107012524,execution-6445bbb759-vk6xk,817,15,1235311
1771605222.107012524,gateway-695b648d4f-ltwgg,814,443,25691824
1771605222.107012524,jaeger-5b98486cdb-5chnh,269,0,0
1771605222.107012524,marketdata-74dd4b564c-pm4xr,823,762,221398889
1771605222.107012524,redis-7c9f8cfd8-8fjd4,155477,1,6676
1771605222.107012524,risk-67c98ff578-rlv99,825,359,19727748
1771605222.107012524,rqdelay-cms88,0,0,0
1771605222.107012524,rqdelay-v9tjl,0,0,0
1771605223.057057381,auth-7b7f6559d5-t7pnq,827,390,17025777
1771605223.057057381,execution-6445bbb759-vk6xk,826,16,1356972
1771605223.057057381,gateway-695b648d4f-ltwgg,824,446,25790751
1771605223.057057381,jaeger-5b98486cdb-5chnh,276,0,0
1771605223.057057381,marketdata-74dd4b564c-pm4xr,831,770,223444726
1771605223.057057381,redis-7c9f8cfd8-8fjd4,155485,1,6676
1771605223.057057381,risk-67c98ff578-rlv99,833,361,19775031
1771605223.057057381,rqdelay-cms88,0,0,0
1771605223.057057381,rqdelay-v9tjl,0,0,0
1771605223.895769754,auth-7b7f6559d5-t7pnq,835,391,17054799
1771605223.895769754,execution-6445bbb759-vk6xk,835,17,1531876
1771605223.895769754,gateway-695b648d4f-ltwgg,832,450,26029730
1771605223.895769754,jaeger-5b98486cdb-5chnh,283,0,0
1771605223.895769754,marketdata-74dd4b564c-pm4xr,839,778,225558187
1771605223.895769754,redis-7c9f8cfd8-8fjd4,155492,1,6676
1771605223.895769754,risk-67c98ff578-rlv99,841,366,19953914
1771605223.895769754,rqdelay-cms88,0,0,0
1771605223.895769754,rqdelay-v9tjl,0,0,0
1771605224.669918973,auth-7b7f6559d5-t7pnq,843,397,17225553
1771605224.669918973,execution-6445bbb759-vk6xk,842,17,1531876
1771605224.669918973,gateway-695b648d4f-ltwgg,841,459,27365268
1771605224.669918973,jaeger-5b98486cdb-5chnh,291,0,0
1771605224.669918973,marketdata-74dd4b564c-pm4xr,848,786,227577157
1771605224.669918973,redis-7c9f8cfd8-8fjd4,155501,1,6676
1771605224.669918973,risk-67c98ff578-rlv99,850,371,20158317
1771605224.669918973,rqdelay-cms88,0,0,0
1771605224.669918973,rqdelay-v9tjl,0,0,0
1771605225.601521123,auth-7b7f6559d5-t7pnq,853,403,17457378
1771605225.601521123,execution-6445bbb759-vk6xk,852,17,1531876
1771605225.601521123,gateway-695b648d4f-ltwgg,850,465,27932189
1771605225.601521123,jaeger-5b98486cdb-5chnh,299,0,0
1771605225.601521123,marketdata-74dd4b564c-pm4xr,857,794,229553321
1771605225.601521123,redis-7c9f8cfd8-8fjd4,155509,1,6676
1771605225.601521123,risk-67c98ff578-rlv99,859,378,20728995
1771605225.601521123,rqdelay-cms88,0,0,0
1771605225.601521123,rqdelay-v9tjl,0,0,0
1771605226.446961287,auth-7b7f6559d5-t7pnq,861,407,17584043
1771605226.446961287,execution-6445bbb759-vk6xk,861,18,1668388
1771605226.446961287,gateway-695b648d4f-ltwgg,859,472,28496714
1771605226.446961287,marketdata-74dd4b564c-pm4xr,867,804,231805960
1771605226.446961287,redis-7c9f8cfd8-8fjd4,155520,1,6676
1771605226.446961287,risk-67c98ff578-rlv99,869,386,21391374
1771605226.446961287,rqdelay-cms88,0,0,0
1771605226.446961287,rqdelay-v9tjl,0,0,0
1771605227.500989204,auth-7b7f6559d5-t7pnq,871,413,17825978
1771605227.500989204,execution-6445bbb759-vk6xk,871,20,1886326
1771605227.500989204,gateway-695b648d4f-ltwgg,869,482,29701484
1771605227.500989204,marketdata-74dd4b564c-pm4xr,876,813,234183497
1771605227.500989204,redis-7c9f8cfd8-8fjd4,155529,1,6676
1771605227.500989204,risk-67c98ff578-rlv99,878,389,21695332
1771605227.500989204,rqdelay-cms88,0,0,0
1771605227.500989204,rqdelay-v9tjl,0,0,0
1771605228.405652211,auth-7b7f6559d5-t7pnq,881,417,17914449
1771605228.405652211,execution-6445bbb759-vk6xk,880,20,1886326
1771605228.405652211,gateway-695b648d4f-ltwgg,878,484,29714338
1771605228.405652211,marketdata-74dd4b564c-pm4xr,886,823,237100734
1771605228.405652211,redis-7c9f8cfd8-8fjd4,155538,1,6676
1771605228.405652211,risk-67c98ff578-rlv99,888,391,22039015
1771605228.405652211,rqdelay-cms88,0,0,0
1771605228.405652211,rqdelay-v9tjl,0,0,0
1771605229.369623405,auth-7b7f6559d5-t7pnq,890,421,18083097
1771605229.369623405,execution-6445bbb759-vk6xk,889,20,1886326
1771605229.369623405,gateway-695b648d4f-ltwgg,887,488,29741487
1771605229.369623405,marketdata-74dd4b564c-pm4xr,895,832,240382618
1771605229.369623405,redis-7c9f8cfd8-8fjd4,155547,1,6676
1771605229.369623405,risk-67c98ff578-rlv99,897,393,22123494
1771605229.369623405,rqdelay-cms88,0,0,0
1771605229.369623405,rqdelay-v9tjl,0,0,0
1771605230.301558936,auth-7b7f6559d5-t7pnq,899,424,18235723
1771605230.301558936,execution-6445bbb759-vk6xk,899,23,2142778
1771605230.301558936,gateway-695b648d4f-ltwgg,896,494,29930147
1771605230.301558936,marketdata-74dd4b564c-pm4xr,904,841,242399644
1771605230.301558936,redis-7c9f8cfd8-8fjd4,155556,1,6676
1771605230.301558936,risk-67c98ff578-rlv99,906,395,22236207
1771605230.301558936,rqdelay-cms88,0,0,0
1771605230.301558936,rqdelay-v9tjl,0,0,0
1771605231.201322643,auth-7b7f6559d5-t7pnq,909,427,18393005
1771605231.201322643,execution-6445bbb759-vk6xk,908,24,2274586
1771605231.201322643,gateway-695b648d4f-ltwgg,905,497,29992140
1771605231.201322643,marketdata-74dd4b564c-pm4xr,912,849,244515546
1771605231.201322643,redis-7c9f8cfd8-8fjd4,155564,1,6676
1771605231.201322643,risk-67c98ff578-rlv99,914,396,22245087
1771605231.201322643,rqdelay-cms88,0,0,0
1771605231.201322643,rqdelay-v9tjl,0,0,0
1771605231.975412948,auth-7b7f6559d5-t7pnq,916,428,18433509
1771605231.975412948,execution-6445bbb759-vk6xk,915,24,2274586
1771605231.975412948,gateway-695b648d4f-ltwgg,913,499,30085815
1771605231.975412948,marketdata-74dd4b564c-pm4xr,920,857,247787272
1771605231.975412948,redis-7c9f8cfd8-8fjd4,155572,1,6676
1771605231.975412948,risk-67c98ff578-rlv99,922,398,22294759
1771605231.975412948,rqdelay-cms88,0,0,0
1771605231.975412948,rqdelay-v9tjl,0,0,0
1771605232.758582183,auth-7b7f6559d5-t7pnq,924,430,18523707
1771605232.758582183,execution-6445bbb759-vk6xk,923,24,2279742
1771605232.758582183,gateway-695b648d4f-ltwgg,921,505,30132289
1771605232.758582183,marketdata-74dd4b564c-pm4xr,928,865,250353729
1771605232.758582183,redis-7c9f8cfd8-8fjd4,155579,1,6676
1771605232.758582183,risk-67c98ff578-rlv99,930,400,22366608
1771605232.758582183,rqdelay-cms88,0,0,0
1771605232.758582183,rqdelay-v9tjl,0,0,0
1771605233.568298328,auth-7b7f6559d5-t7pnq,932,435,18779037
1771605233.568298328,execution-6445bbb759-vk6xk,931,24,2279742
1771605233.568298328,gateway-695b648d4f-ltwgg,930,510,30219140
1771605233.568298328,marketdata-74dd4b564c-pm4xr,937,874,254692207
1771605233.568298328,redis-7c9f8cfd8-8fjd4,155588,1,6676
1771605233.568298328,risk-67c98ff578-rlv99,939,401,22439059
1771605233.568298328,rqdelay-cms88,0,0,0
1771605233.568298328,rqdelay-v9tjl,0,0,0
1771605234.471246098,auth-7b7f6559d5-t7pnq,942,437,19030431
1771605234.471246098,execution-6445bbb759-vk6xk,941,25,2477487
1771605234.471246098,gateway-695b648d4f-ltwgg,938,512,30229708
1771605234.471246098,marketdata-74dd4b564c-pm4xr,946,883,257891450
1771605234.471246098,redis-7c9f8cfd8-8fjd4,155596,1,6676
1771605234.471246098,risk-67c98ff578-rlv99,948,405,22552878
1771605234.471246098,rqdelay-cms88,0,0,0
1771605234.471246098,rqdelay-v9tjl,0,0,0
1771605235.404339655,auth-7b7f6559d5-t7pnq,951,442,19430493
1771605235.404339655,execution-6445bbb759-vk6xk,950,25,2477487
1771605235.404339655,gateway-695b648d4f-ltwgg,948,517,30309559
1771605235.404339655,marketdata-74dd4b564c-pm4xr,956,893,261450668
1771605235.404339655,redis-7c9f8cfd8-8fjd4,155606,1,6676
1771605235.404339655,risk-67c98ff578-rlv99,958,408,22629123
1771605235.404339655,rqdelay-cms88,0,0,0
1771605235.404339655,rqdelay-v9tjl,0,0,0
1771605236.346439174,auth-7b7f6559d5-t7pnq,960,445,19625233
1771605236.346439174,execution-6445bbb759-vk6xk,959,25,2477487
1771605236.346439174,gateway-695b648d4f-ltwgg,957,519,30334186
1771605236.346439174,marketdata-74dd4b564c-pm4xr,965,902,265319729
1771605236.346439174,redis-7c9f8cfd8-8fjd4,155616,1,6676
1771605236.346439174,risk-67c98ff578-rlv99,967,412,22817721
1771605236.346439174,rqdelay-cms88,0,0,0
1771605236.346439174,rqdelay-v9tjl,0,0,0
1771605237.248879544,auth-7b7f6559d5-t7pnq,969,447,19666529
1771605237.248879544,execution-6445bbb759-vk6xk,968,25,2486959
1771605237.248879544,gateway-695b648d4f-ltwgg,966,522,30362539
1771605237.248879544,marketdata-74dd4b564c-pm4xr,975,912,269104248
1771605237.248879544,redis-7c9f8cfd8-8fjd4,155626,1,6676
1771605237.248879544,risk-67c98ff578-rlv99,977,416,23112909
1771605237.248879544,rqdelay-cms88,0,0,0
1771605237.248879544,rqdelay-v9tjl,0,0,0
1771605238.280109892,auth-7b7f6559d5-t7pnq,979,450,19859013
1771605238.280109892,execution-6445bbb759-vk6xk,978,25,2492101
1771605238.280109892,gateway-695b648d4f-ltwgg,976,528,30607173
1771605238.280109892,marketdata-74dd4b564c-pm4xr,984,921,272073515
1771605238.280109892,redis-7c9f8cfd8-8fjd4,155635,1,6676
1771605238.280109892,risk-67c98ff578-rlv99,986,418,23158548
1771605238.280109892,rqdelay-cms88,0,0,0
1771605238.280109892,rqdelay-v9tjl,0,0,0
1771605239.155661650,auth-7b7f6559d5-t7pnq,988,451,19984869
1771605239.155661650,execution-6445bbb759-vk6xk,987,25,2502223
1771605239.155661650,gateway-695b648d4f-ltwgg,986,534,30757980
1771605239.155661650,jaeger-5b98486cdb-5chnh,3,0,0
1771605239.155661650,marketdata-74dd4b564c-pm4xr,993,930,276061593
1771605239.155661650,redis-7c9f8cfd8-8fjd4,155643,1,6676
1771605239.155661650,risk-67c98ff578-rlv99,995,423,23282883
1771605239.155661650,rqdelay-cms88,0,0,0
1771605239.155661650,rqdelay-v9tjl,0,0,0
1771605240.047082969,auth-7b7f6559d5-t7pnq,997,455,20227719
1771605240.047082969,execution-6445bbb759-vk6xk,996,26,2668104
1771605240.047082969,gateway-695b648d4f-ltwgg,994,539,30814118
1771605240.047082969,jaeger-5b98486cdb-5chnh,7,0,0
1771605240.047082969,marketdata-74dd4b564c-pm4xr,1001,938,278824276
1771605240.047082969,redis-7c9f8cfd8-8fjd4,155652,1,6676
1771605240.047082969,risk-67c98ff578-rlv99,1003,424,23306009
1771605240.047082969,rqdelay-cms88,0,0,0
1771605240.047082969,rqdelay-v9tjl,0,0,0
1771605240.885935144,auth-7b7f6559d5-t7pnq,1005,459,20546906
1771605240.885935144,execution-6445bbb759-vk6xk,1004,27,2757021
1771605240.885935144,gateway-695b648d4f-ltwgg,1002,545,30901461
1771605240.885935144,jaeger-5b98486cdb-5chnh,12,0,0
1771605240.885935144,marketdata-74dd4b564c-pm4xr,1010,947,281966066
1771605240.885935144,redis-7c9f8cfd8-8fjd4,155661,1,6676
1771605240.885935144,risk-67c98ff578-rlv99,1012,427,23364526
1771605240.885935144,rqdelay-cms88,0,0,0
1771605240.885935144,rqdelay-v9tjl,0,0,0
1771605241.764704119,auth-7b7f6559d5-t7pnq,1015,467,21024328
1771605241.764704119,execution-6445bbb759-vk6xk,1014,27,2772246
1771605241.764704119,gateway-695b648d4f-ltwgg,1011,550,31126174
1771605241.764704119,jaeger-5b98486cdb-5chnh,18,0,0
1771605241.764704119,marketdata-74dd4b564c-pm4xr,1020,957,285950133
1771605241.764704119,redis-7c9f8cfd8-8fjd4,155670,1,6676
1771605241.764704119,risk-67c98ff578-rlv99,1022,429,23407907
1771605241.764704119,rqdelay-cms88,0,0,0
1771605241.764704119,rqdelay-v9tjl,0,0,0
1771605242.749100492,auth-7b7f6559d5-t7pnq,1024,473,21275947
1771605242.749100492,execution-6445bbb759-vk6xk,1023,27,2777385
1771605242.749100492,gateway-695b648d4f-ltwgg,1021,557,31406528
1771605242.749100492,jaeger-5b98486cdb-5chnh,24,0,0
1771605242.749100492,marketdata-74dd4b564c-pm4xr,1028,965,288721753
1771605242.749100492,redis-7c9f8cfd8-8fjd4,155679,1,6676
1771605242.749100492,risk-67c98ff578-rlv99,1030,431,23562004
1771605242.749100492,rqdelay-cms88,0,0,0
1771605242.749100492,rqdelay-v9tjl,0,0,0
1771605243.551164764,auth-7b7f6559d5-t7pnq,1032,481,21910131
1771605243.551164764,execution-6445bbb759-vk6xk,1031,27,2792794
1771605243.551164764,gateway-695b648d4f-ltwgg,1029,564,32185075
1771605243.551164764,jaeger-5b98486cdb-5chnh,30,0,0
1771605243.551164764,marketdata-74dd4b564c-pm4xr,1036,973,290592080
1771605243.551164764,redis-7c9f8cfd8-8fjd4,155686,1,6676
1771605243.551164764,risk-67c98ff578-rlv99,1037,433,23641447
1771605243.551164764,rqdelay-cms88,0,0,0
1771605243.551164764,rqdelay-v9tjl,0,0,0
1771605244.340896688,auth-7b7f6559d5-t7pnq,1040,488,22538403
1771605244.340896688,execution-6445bbb759-vk6xk,1039,27,2792794
1771605244.340896688,gateway-695b648d4f-ltwgg,1037,569,32679308
1771605244.340896688,jaeger-5b98486cdb-5chnh,37,0,0
1771605244.340896688,marketdata-74dd4b564c-pm4xr,1044,981,293107628
1771605244.340896688,redis-7c9f8cfd8-8fjd4,155694,1,6676
1771605244.340896688,risk-67c98ff578-rlv99,1046,435,23787448
1771605244.340896688,rqdelay-cms88,0,0,0
1771605244.340896688,rqdelay-v9tjl,0,0,0
1771605245.152339740,auth-7b7f6559d5-t7pnq,1049,493,22972735
1771605245.152339740,execution-6445bbb759-vk6xk,1048,27,2792794
1771605245.152339740,gateway-695b648d4f-ltwgg,1045,573,32700101
1771605245.152339740,jaeger-5b98486cdb-5chnh,45,0,0
1771605245.152339740,marketdata-74dd4b564c-pm4xr,1054,991,296329731
1771605245.152339740,redis-7c9f8cfd8-8fjd4,155703,1,6676
1771605245.152339740,risk-67c98ff578-rlv99,1056,440,23884151
1771605245.152339740,rqdelay-cms88,0,0,0
1771605245.152339740,rqdelay-v9tjl,0,0,0
1771605246.148079856,auth-7b7f6559d5-t7pnq,1058,499,23669865
1771605246.148079856,execution-6445bbb759-vk6xk,1057,27,2797875
1771605246.148079856,gateway-695b648d4f-ltwgg,1055,579,32779483
1771605246.148079856,jaeger-5b98486cdb-5chnh,53,0,0
1771605246.148079856,marketdata-74dd4b564c-pm4xr,1063,1000,299025883
1771605246.148079856,redis-7c9f8cfd8-8fjd4,155713,1,6676
1771605246.148079856,risk-67c98ff578-rlv99,1065,443,23940244
1771605246.148079856,rqdelay-cms88,0,0,0
1771605246.148079856,rqdelay-v9tjl,0,0,0
1771605247.053024363,auth-7b7f6559d5-t7pnq,1067,504,23813914
1771605247.053024363,execution-6445bbb759-vk6xk,1066,27,2797875
1771605247.053024363,gateway-695b648d4f-ltwgg,1064,582,32868975
1771605247.053024363,jaeger-5b98486cdb-5chnh,62,0,0
1771605247.053024363,marketdata-74dd4b564c-pm4xr,1072,1009,302120076
1771605247.053024363,redis-7c9f8cfd8-8fjd4,155722,1,6676
1771605247.053024363,risk-67c98ff578-rlv99,1074,447,24326213
1771605247.053024363,rqdelay-cms88,0,0,0
1771605247.053024363,rqdelay-v9tjl,0,0,0
1771605247.955996894,auth-7b7f6559d5-t7pnq,1076,506,23912155
1771605247.955996894,execution-6445bbb759-vk6xk,1075,27,2797875
1771605247.955996894,gateway-695b648d4f-ltwgg,1073,587,32946237
1771605247.955996894,jaeger-5b98486cdb-5chnh,71,0,0
1771605247.955996894,marketdata-74dd4b564c-pm4xr,1080,1017,304344333
1771605247.955996894,redis-7c9f8cfd8-8fjd4,155729,1,6676
1771605247.955996894,risk-67c98ff578-rlv99,1082,453,24554366
1771605247.955996894,rqdelay-cms88,0,0,0
1771605247.955996894,rqdelay-v9tjl,0,0,0
1771605248.751181903,auth-7b7f6559d5-t7pnq,1084,508,23992209
1771605248.751181903,execution-6445bbb759-vk6xk,1083,27,2797875
1771605248.751181903,gateway-695b648d4f-ltwgg,1081,592,33286455
1771605248.751181903,jaeger-5b98486cdb-5chnh,79,0,0
1771605248.751181903,marketdata-74dd4b564c-pm4xr,1088,1025,306278962
1771605248.751181903,redis-7c9f8cfd8-8fjd4,155738,1,6676
1771605248.751181903,risk-67c98ff578-rlv99,1090,454,24699260
1771605248.751181903,rqdelay-cms88,0,0,0
1771605248.751181903,rqdelay-v9tjl,0,0,0
1771605249.605463017,auth-7b7f6559d5-t7pnq,1092,515,24302540
1771605249.605463017,execution-6445bbb759-vk6xk,1092,28,2797875
1771605249.605463017,gateway-695b648d4f-ltwgg,1089,599,34012051
1771605249.605463017,jaeger-5b98486cdb-5chnh,87,0,0
1771605249.605463017,marketdata-74dd4b564c-pm4xr,1097,1034,309299199
1771605249.605463017,redis-7c9f8cfd8-8fjd4,155747,1,6676
1771605249.605463017,risk-67c98ff578-rlv99,1099,456,24743116
1771605249.605463017,rqdelay-cms88,0,0,0
1771605249.605463017,rqdelay-v9tjl,0,0,0
1771605250.509958702,auth-7b7f6559d5-t7pnq,1101,517,24431427
1771605250.509958702,execution-6445bbb759-vk6xk,1101,28,2803231
1771605250.509958702,gateway-695b648d4f-ltwgg,1098,603,34051156
1771605250.509958702,jaeger-5b98486cdb-5chnh,95,0,0
1771605250.509958702,marketdata-74dd4b564c-pm4xr,1106,1043,311793516
1771605250.509958702,redis-7c9f8cfd8-8fjd4,155756,1,6676
1771605250.509958702,risk-67c98ff578-rlv99,1108,457,24761037
1771605250.509958702,rqdelay-cms88,0,0,0
1771605250.509958702,rqdelay-v9tjl,0,0,0
1771605251.345145694,auth-7b7f6559d5-t7pnq,1110,520,24690950
1771605251.345145694,execution-6445bbb759-vk6xk,1109,28,2808339
1771605251.345145694,gateway-695b648d4f-ltwgg,1107,606,34102975
1771605251.345145694,jaeger-5b98486cdb-5chnh,103,0,0
1771605251.345145694,marketdata-74dd4b564c-pm4xr,1113,1050,313955603
1771605251.345145694,redis-7c9f8cfd8-8fjd4,155763,1,6676
1771605251.345145694,risk-67c98ff578-rlv99,1115,459,24809981
1771605251.345145694,rqdelay-cms88,0,0,0
1771605251.345145694,rqdelay-v9tjl,0,0,0
1771605252.127963858,auth-7b7f6559d5-t7pnq,1118,522,24785003
1771605252.127963858,execution-6445bbb759-vk6xk,1117,28,2808339
1771605252.127963858,gateway-695b648d4f-ltwgg,1116,610,34459400
1771605252.127963858,jaeger-5b98486cdb-5chnh,112,0,0
1771605252.127963858,marketdata-74dd4b564c-pm4xr,1123,1060,316502136
1771605252.127963858,redis-7c9f8cfd8-8fjd4,155773,1,6676
1771605252.127963858,risk-67c98ff578-rlv99,1125,463,24885420
1771605252.127963858,rqdelay-cms88,0,0,0
1771605252.127963858,rqdelay-v9tjl,0,0,0
1771605253.041365410,auth-7b7f6559d5-t7pnq,1127,529,25262552
1771605253.041365410,execution-6445bbb759-vk6xk,1126,28,2808339
1771605253.041365410,gateway-695b648d4f-ltwgg,1124,614,34670591
1771605253.041365410,jaeger-5b98486cdb-5chnh,120,0,0
1771605253.041365410,marketdata-74dd4b564c-pm4xr,1130,1067,318242229
1771605253.041365410,redis-7c9f8cfd8-8fjd4,155780,1,6676
1771605253.041365410,risk-67c98ff578-rlv99,1132,467,24990438
1771605253.041365410,rqdelay-cms88,0,0,0
1771605253.041365410,rqdelay-v9tjl,0,0,0
1771605253.813759778,auth-7b7f6559d5-t7pnq,1134,534,25622821
1771605253.813759778,execution-6445bbb759-vk6xk,1134,29,2833396
1771605253.813759778,gateway-695b648d4f-ltwgg,1131,617,34701631
1771605253.813759778,jaeger-5b98486cdb-5chnh,128,0,0
1771605253.813759778,marketdata-74dd4b564c-pm4xr,1138,1075,320694605
1771605253.813759778,redis-7c9f8cfd8-8fjd4,155788,1,6676
1771605253.813759778,risk-67c98ff578-rlv99,1140,472,25301265
1771605253.813759778,rqdelay-cms88,0,0,0
1771605253.813759778,rqdelay-v9tjl,0,0,0
1771605254.575863082,auth-7b7f6559d5-t7pnq,1142,536,25731278
1771605254.575863082,execution-6445bbb759-vk6xk,1141,29,2833396
1771605254.575863082,gateway-695b648d4f-ltwgg,1140,623,34966261
1771605254.575863082,jaeger-5b98486cdb-5chnh,136,0,0
1771605254.575863082,marketdata-74dd4b564c-pm4xr,1147,1084,322969815
1771605254.575863082,redis-7c9f8cfd8-8fjd4,155797,1,6676
1771605254.575863082,risk-67c98ff578-rlv99,1149,479,25642447
1771605254.575863082,rqdelay-cms88,0,0,0
1771605254.575863082,rqdelay-v9tjl,0,0,0
1771605255.456634070,auth-7b7f6559d5-t7pnq,1151,539,25813111
1771605255.456634070,execution-6445bbb759-vk6xk,1150,29,2853676
1771605255.456634070,gateway-695b648d4f-ltwgg,1149,629,35586427
1771605255.456634070,jaeger-5b98486cdb-5chnh,145,0,0
1771605255.456634070,marketdata-74dd4b564c-pm4xr,1155,1092,324819052
1771605255.456634070,redis-7c9f8cfd8-8fjd4,155805,1,6676
1771605255.456634070,risk-67c98ff578-rlv99,1157,486,26935072
1771605255.456634070,rqdelay-cms88,0,0,0
1771605255.456634070,rqdelay-v9tjl,0,0,0
1771605256.311219632,auth-7b7f6559d5-t7pnq,1160,543,25918454
1771605256.311219632,execution-6445bbb759-vk6xk,1159,29,2853676
1771605256.311219632,gateway-695b648d4f-ltwgg,1156,634,35748850
1771605256.311219632,jaeger-5b98486cdb-5chnh,153,0,0
1771605256.311219632,marketdata-74dd4b564c-pm4xr,1165,1101,326854355
1771605256.311219632,redis-7c9f8cfd8-8fjd4,155815,1,6676
1771605256.311219632,risk-67c98ff578-rlv99,1167,489,27016423
1771605256.311219632,rqdelay-cms88,0,0,0
1771605256.311219632,rqdelay-v9tjl,0,0,0
1771605257.301419933,auth-7b7f6559d5-t7pnq,1169,547,26031916
1771605257.301419933,execution-6445bbb759-vk6xk,1169,29,2858771
1771605257.301419933,gateway-695b648d4f-ltwgg,1166,641,36034539
1771605257.301419933,jaeger-5b98486cdb-5chnh,163,0,0
1771605257.301419933,marketdata-74dd4b564c-pm4xr,1174,1110,329341445
1771605257.301419933,redis-7c9f8cfd8-8fjd4,155823,1,6676
1771605257.301419933,risk-67c98ff578-rlv99,1176,493,27162114
1771605257.301419933,rqdelay-cms88,0,0,0
1771605257.301419933,rqdelay-v9tjl,0,0,0
1771605258.195735482,auth-7b7f6559d5-t7pnq,1178,550,26335949
1771605258.195735482,execution-6445bbb759-vk6xk,1177,29,2858771
1771605258.195735482,gateway-695b648d4f-ltwgg,1175,647,36146495
1771605258.195735482,jaeger-5b98486cdb-5chnh,171,0,0
1771605258.195735482,marketdata-74dd4b564c-pm4xr,1182,1118,332181890
1771605258.195735482,redis-7c9f8cfd8-8fjd4,155831,1,6676
1771605258.195735482,risk-67c98ff578-rlv99,1184,497,27365118
1771605258.195735482,rqdelay-cms88,0,0,0
1771605258.195735482,rqdelay-v9tjl,0,0,0
1771605258.946036690,auth-7b7f6559d5-t7pnq,1186,553,26449562
1771605258.946036690,execution-6445bbb759-vk6xk,1185,29,2858771
